Downloaded from wid.world on 16-05-2024 at 19:27:51
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.3919
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.405
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.4229
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4284
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.443
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4663
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4184
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4047
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4121
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4462
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4547
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.476
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4743
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4528
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4414
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4685
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4763
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4915
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4287
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4442
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4478
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4741
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4708
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4764
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.4213
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.4254
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.4518
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.4466
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.441
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.4736
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.5008
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.5376
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5449
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5524
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.5751
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.5353
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4991
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.5151
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.5471
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5612
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.5654
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.5969
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.5139
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4797
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.5176
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.513
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.5663
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.5442
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.5592
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.5526
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.5274
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5653
Connecticut;"sptinc_p90p100_z_US-CT
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5435
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.3675
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.3664
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.3751
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.3782
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.3818
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.3952
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.4083
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.4751
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4143
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4885
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4004
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3636
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3601
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3745
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4126
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4548
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4357
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.433
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4397
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4134
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4167
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4127
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4402
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4231
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4401
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4445
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4607
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.454
Delaware;"sptinc_p90p100_z_US-DE
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4597
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.4396
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.4294
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.4587
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.4465
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.4476
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.4606
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.4853
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.5121
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5153
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5179
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.5289
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4951
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4883
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4796
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.5477
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5992
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.5855
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.5691
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.5345
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.5265
Florida;"sptinc_p90p100_z_US-FL
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.5241
